country_code_cow,year,rile,party_strength,partyname,right_of_center
385,1990,-36.0,0.38181818181818183,Norwegian Labour Party,0.0
385,1991,-36.0,0.38181818181818183,Norwegian Labour Party,0.0
385,1992,-36.0,0.38181818181818183,Norwegian Labour Party,0.0
385,1993,-19.707,0.40606060606060607,Norwegian Labour Party,0.0
385,1994,-19.707,0.40606060606060607,Norwegian Labour Party,0.0
385,1995,-19.707,0.40606060606060607,Norwegian Labour Party,0.0
385,1996,-19.707,0.40606060606060607,Norwegian Labour Party,0.0
385,1997,-18.112,0.3939393939393939,Norwegian Labour Party,0.0
385,1998,-18.112,0.3939393939393939,Norwegian Labour Party,0.0
385,1999,-18.112,0.3939393939393939,Norwegian Labour Party,0.0
385,2000,-18.112,0.3939393939393939,Norwegian Labour Party,0.0
385,2001,-38.182,0.2606060606060606,Norwegian Labour Party,0.0
385,2002,-38.182,0.2606060606060606,Norwegian Labour Party,0.0
385,2003,-38.182,0.2606060606060606,Norwegian Labour Party,0.0
385,2004,-38.182,0.2606060606060606,Norwegian Labour Party,0.0
385,2005,-33.293,0.3609467455621302,Norwegian Labour Party,0.0
385,2006,-33.293,0.3609467455621302,Norwegian Labour Party,0.0
385,2007,-33.293,0.3609467455621302,Norwegian Labour Party,0.0
385,2008,-33.293,0.3609467455621302,Norwegian Labour Party,0.0
385,2009,-29.788,0.3404255319148936,Norwegian Labour Party,0.0
385,2010,-29.788,0.3404255319148936,Norwegian Labour Party,0.0
385,2011,-29.788,0.3404255319148936,Norwegian Labour Party,0.0
385,2012,-29.788,0.3404255319148936,Norwegian Labour Party,0.0
385,2013,-17.986,0.3254437869822485,Labour Party,0.0
385,2014,-17.986,0.3254437869822485,Labour Party,0.0
390,1970,,,,
390,1971,-35.7,0.4,Social Democratic Party,0.0
390,1972,-35.7,0.4,Social Democratic Party,0.0
390,1973,1.5,0.26285714285714284,Social Democratic Party,
390,1974,1.5,0.26285714285714284,Social Democratic Party,
390,1975,-9.5,0.3028571428571429,Social Democratic Party,
390,1976,-9.5,0.3028571428571429,Social Democratic Party,
390,1977,-12.8,0.37142857142857144,Social Democratic Party,0.0
390,1978,-12.8,0.37142857142857144,Social Democratic Party,0.0
390,1979,-11.4,0.38857142857142857,Social Democratic Party,0.0
390,1980,-11.4,0.38857142857142857,Social Democratic Party,0.0
390,1981,-5.7,0.33714285714285713,Social Democratic Party,
390,1982,-5.7,0.33714285714285713,Social Democratic Party,
390,1983,-5.7,0.33714285714285713,Social Democratic Party,
390,1984,-23.669,0.32,Social Democratic Party,0.0
390,1985,-23.669,0.32,Social Democratic Party,0.0
390,1986,-23.669,0.32,Social Democratic Party,0.0
390,1987,-29.032,0.30857142857142855,Social Democratic Party,0.0
390,1988,-20.261,0.3142857142857143,Social Democratic Party,0.0
390,1989,-20.261,0.3142857142857143,Social Democratic Party,0.0
390,1990,-35.484,0.3942857142857143,Social Democratic Party,0.0
390,1991,-35.484,0.3942857142857143,Social Democratic Party,0.0
390,1992,-35.484,0.3942857142857143,Social Democratic Party,0.0
390,1993,-35.484,0.3942857142857143,Social Democratic Party,0.0
390,1994,-7.373,0.35428571428571426,Social Democratic Party,
390,1995,-7.373,0.35428571428571426,Social Democratic Party,
390,1996,-7.373,0.35428571428571426,Social Democratic Party,
390,1997,-7.373,0.35428571428571426,Social Democratic Party,
390,1998,-1.042,0.36,Social Democratic Party,
390,1999,-1.042,0.36,Social Democratic Party,
390,2000,-1.042,0.36,Social Democratic Party,
390,2001,36.232,0.32,Liberals,1.0
390,2002,36.232,0.32,Liberals,1.0
390,2003,36.232,0.32,Liberals,1.0
390,2004,36.232,0.32,Liberals,1.0
390,2005,-2.372,0.29714285714285715,Liberals,
390,2006,-2.372,0.29714285714285715,Liberals,
390,2007,-6.977,0.26285714285714284,Liberals,
390,2008,-6.977,0.26285714285714284,Liberals,
390,2009,-6.977,0.26285714285714284,Liberals,
390,2010,-6.977,0.26285714285714284,Liberals,
390,2011,-13.717,0.26857142857142857,Liberals,0.0
390,2012,-13.717,0.26857142857142857,Liberals,0.0
390,2013,-13.717,0.26857142857142857,Liberals,0.0
390,2014,-13.717,0.26857142857142857,Liberals,0.0
395,1970,,,,
395,1971,-1.1,0.36666666666666664,Independence Party,
395,1972,-1.1,0.36666666666666664,Independence Party,
395,1973,-1.1,0.36666666666666664,Independence Party,
395,1974,46.7,0.4166666666666667,Independence Party,1.0
395,1975,46.7,0.4166666666666667,Independence Party,1.0
395,1976,46.7,0.4166666666666667,Independence Party,1.0
395,1977,46.7,0.4166666666666667,Independence Party,1.0
395,1978,27.0,0.3333333333333333,Independence Party,1.0
395,1979,-5.6,0.35,Independence Party,
395,1980,-5.6,0.35,Independence Party,
395,1981,-5.6,0.35,Independence Party,
395,1982,-5.6,0.35,Independence Party,
395,1983,39.8,0.38333333333333336,Independence Party,1.0
395,1984,39.8,0.38333333333333336,Independence Party,1.0
395,1985,39.8,0.38333333333333336,Independence Party,1.0
395,1986,39.8,0.38333333333333336,Independence Party,1.0
395,1987,28.7,0.2857142857142857,Independence Party,1.0
395,1988,28.7,0.2857142857142857,Independence Party,1.0
395,1989,28.7,0.2857142857142857,Independence Party,1.0
395,1990,28.7,0.2857142857142857,Independence Party,1.0
395,1991,47.02,0.4126984126984127,Independence Party,1.0
395,1992,47.02,0.4126984126984127,Independence Party,1.0
395,1993,47.02,0.4126984126984127,Independence Party,1.0
395,1994,47.02,0.4126984126984127,Independence Party,1.0
395,1995,10.284,0.3968253968253968,Independence Party,1.0
395,1996,10.284,0.3968253968253968,Independence Party,1.0
395,1997,10.284,0.3968253968253968,Independence Party,1.0
395,1998,10.284,0.3968253968253968,Independence Party,1.0
395,1999,18.182,0.4126984126984127,Independence Party,1.0
395,2000,18.182,0.4126984126984127,Independence Party,1.0
395,2001,18.182,0.4126984126984127,Independence Party,1.0
395,2002,18.182,0.4126984126984127,Independence Party,1.0
395,2003,3.797,0.3492063492063492,Independence Party,
395,2004,3.797,0.3492063492063492,Independence Party,
395,2005,3.797,0.3492063492063492,Independence Party,
395,2006,3.797,0.3492063492063492,Independence Party,
395,2007,3.797,0.3968253968253968,Independence Party,
395,2008,3.797,0.3968253968253968,Independence Party,
395,2009,-10.0,0.31746031746031744,The Alliance,0.0
395,2010,-10.0,0.31746031746031744,The Alliance,0.0
395,2011,-10.0,0.31746031746031744,The Alliance,0.0
395,2012,-10.0,0.31746031746031744,The Alliance,0.0
395,2013,13.445,0.30158730158730157,Independence Party,1.0
395,2014,13.445,0.30158730158730157,Independence Party,1.0
402,1975,,,,
402,1976,,,,
402,1977,,,,
402,1978,,,,
402,1979,,,,
402,1980,,,,
402,1981,,,,
402,1982,,,,
402,1983,,,,
402,1984,,,,
402,1985,,,,
402,1986,,,,
402,1987,,,,
402,1988,,,,
402,1989,,,,
402,1990,,,,
402,1991,,,,
402,1992,,,,
402,1993,,,,
402,1994,,,,
402,1995,,,,
402,1996,,,,
402,1997,,,,
402,1998,,,,
402,1999,,,,
402,2000,,,,
402,2001,,,,
402,2002,,,,
402,2003,,,,
402,2004,,,,
402,2005,,,,
402,2006,,,,
402,2007,,,,
402,2008,,,,
402,2009,,,,
402,2010,,,,
402,2011,,,,
402,2012,,,,
402,2013,,,,
402,2014,,,,
404,1974,,,,
404,1975,,,,
404,1976,,,,
404,1977,,,,
404,1978,,,,
404,1979,,,,
404,1980,,,,
404,1981,,,,
404,1982,,,,
404,1983,,,,
404,1984,,,,
404,1985,,,,
404,1986,,,,
404,1987,,,,
404,1988,,,,
404,1989,,,,
404,1990,,,,
404,1991,,,,
404,1992,,,,
404,1993,,,,
404,1994,,,,
404,1995,,,,
404,1996,,,,
404,1997,,,,
404,1998,,,,
404,1999,,,,
404,2000,,,,
404,2001,,,,
404,2002,,,,
404,2003,,,,
404,2004,,,,
404,2005,,,,
404,2006,,,,
404,2007,,,,
404,2008,,,,
404,2009,,,,
404,2010,,,,
404,2011,,,,
404,2012,,,,
404,2013,,,,
404,2014,,,,
411,1970,,,,
411,1971,,,,
411,1972,,,,
411,1973,,,,
411,1974,,,,
411,1975,,,,
411,1976,,,,
411,1977,,,,
411,1978,,,,
411,1979,,,,
411,1980,,,,
411,1981,,,,
411,1982,,,,
411,1983,,,,
411,1984,,,,
411,1985,,,,
411,1986,,,,
411,1987,,,,
411,1988,,,,
411,1989,,,,
411,1990,,,,
411,1991,,,,
411,1992,,,,
411,1993,,,,
411,1994,,,,
411,1995,,,,
411,1996,,,,
411,1997,,,,
411,1998,,,,
411,1999,,,,
411,2000,,,,
411,2001,,,,
411,2002,,,,
411,2003,,,,
411,2004,,,,
411,2005,,,,
411,2006,,,,
411,2007,,,,
411,2008,,,,
411,2009,,,,
411,2010,,,,
411,2011,,,,
411,2012,,,,
411,2013,,,,
411,2014,,,,
420,1970,,,,
420,1971,,,,
420,1972,,,,
420,1973,,,,
420,1974,,,,
420,1975,,,,
420,1976,,,,
420,1977,,,,
420,1978,,,,
420,1979,,,,
420,1980,,,,
420,1981,,,,
420,1982,,,,
420,1983,,,,
420,1984,,,,
420,1985,,,,
420,1986,,,,
420,1987,,,,
420,1988,,,,
420,1989,,,,
420,1990,,,,
420,1991,,,,
420,1992,,,,
420,1993,,,,
420,1994,,,,
420,1995,,,,
420,1996,,,,
420,1997,,,,
420,1998,,,,
420,1999,,,,
420,2000,,,,
420,2001,,,,
420,2002,,,,
420,2003,,,,
420,2004,,,,
420,2005,,,,
420,2006,,,,
420,2007,,,,
420,2008,,,,
420,2009,,,,
420,2010,,,,
420,2011,,,,
420,2012,,,,
420,2013,,,,
420,2014,,,,
432,1970,,,,
432,1971,,,,
432,1972,,,,
432,1973,,,,
432,1974,,,,
432,1975,,,,
432,1976,,,,
432,1977,,,,
432,1978,,,,
432,1979,,,,
432,1980,,,,
432,1981,,,,
432,1982,,,,
432,1983,,,,
432,1984,,,,
432,1985,,,,
432,1986,,,,
432,1987,,,,
432,1988,,,,
432,1989,,,,
432,1990,,,,
432,1991,,,,
432,1992,,,,
432,1993,,,,
432,1994,,,,
432,1995,,,,
432,1996,,,,
432,1997,,,,
432,1998,,,,
432,1999,,,,
432,2000,,,,
432,2001,,,,
432,2002,,,,
432,2003,,,,
432,2004,,,,
432,2005,,,,
432,2006,,,,
432,2007,,,,
432,2008,,,,
432,2009,,,,
432,2010,,,,
432,2011,,,,
432,2012,,,,
432,2013,,,,
432,2014,,,,
433,1970,,,,
433,1971,,,,
433,1972,,,,
433,1973,,,,
433,1974,,,,
433,1975,,,,
433,1976,,,,
433,1977,,,,
433,1978,,,,
433,1979,,,,
433,1980,,,,
433,1981,,,,
433,1982,,,,
433,1983,,,,
433,1984,,,,
433,1985,,,,
433,1986,,,,
433,1987,,,,
433,1988,,,,
433,1989,,,,
433,1990,,,,
433,1991,,,,
433,1992,,,,
433,1993,,,,
433,1994,,,,
433,1995,,,,
433,1996,,,,
433,1997,,,,
433,1998,,,,
433,1999,,,,
433,2000,,,,
433,2001,,,,
433,2002,,,,
433,2003,,,,
433,2004,,,,
433,2005,,,,
433,2006,,,,
433,2007,,,,
433,2008,,,,
433,2009,,,,
433,2010,,,,
433,2011,,,,
433,2012,,,,
433,2013,,,,
433,2014,,,,
434,1970,,,,
434,1971,,,,
434,1972,,,,
434,1973,,,,
434,1974,,,,
434,1975,,,,
434,1976,,,,
434,1977,,,,
434,1978,,,,
434,1979,,,,
434,1980,,,,
434,1981,,,,
434,1982,,,,
434,1983,,,,
434,1984,,,,
434,1985,,,,
434,1986,,,,
434,1987,,,,
434,1988,,,,
434,1989,,,,
434,1990,,,,
434,1991,,,,
434,1992,,,,
434,1993,,,,
434,1994,,,,
434,1995,,,,
434,1996,,,,
434,1997,,,,
434,1998,,,,
434,1999,,,,
434,2000,,,,
434,2001,,,,
434,2002,,,,
434,2003,,,,
434,2004,,,,
434,2005,,,,
434,2006,,,,
434,2007,,,,
434,2008,,,,
434,2009,,,,
434,2010,,,,
434,2011,,,,
434,2012,,,,
434,2013,,,,
434,2014,,,,
435,1970,,,,
435,1971,,,,
435,1972,,,,
435,1973,,,,
435,1974,,,,
435,1975,,,,
435,1976,,,,
435,1977,,,,
435,1978,,,,
435,1979,,,,
435,1980,,,,
435,1981,,,,
435,1982,,,,
435,1983,,,,
435,1984,,,,
435,1985,,,,
435,1986,,,,
435,1987,,,,
435,1988,,,,
435,1989,,,,
435,1990,,,,
435,1991,,,,
435,1992,,,,
435,1993,,,,
435,1994,,,,
435,1995,,,,
435,1996,,,,
435,1997,,,,
435,1998,,,,
435,1999,,,,
435,2000,,,,
435,2001,,,,
435,2002,,,,
435,2003,,,,
435,2004,,,,
435,2005,,,,
435,2006,,,,
435,2007,,,,
435,2008,,,,
435,2009,,,,
435,2010,,,,
435,2011,,,,
435,2012,,,,
435,2013,,,,
435,2014,,,,
436,1970,,,,
436,1971,,,,
436,1972,,,,
436,1973,,,,
436,1974,,,,
436,1975,,,,
436,1976,,,,
436,1977,,,,
436,1978,,,,
436,1979,,,,
436,1980,,,,
436,1981,,,,
436,1982,,,,
436,1983,,,,
436,1984,,,,
436,1985,,,,
436,1986,,,,
436,1987,,,,
436,1988,,,,
436,1989,,,,
436,1990,,,,
436,1991,,,,
436,1992,,,,
436,1993,,,,
436,1994,,,,
436,1995,,,,
436,1996,,,,
436,1997,,,,
436,1998,,,,
436,1999,,,,
436,2000,,,,
436,2001,,,,
436,2002,,,,
436,2003,,,,
436,2004,,,,
436,2005,,,,
436,2006,,,,
436,2007,,,,
436,2008,,,,
436,2009,,,,
436,2010,,,,
436,2011,,,,
436,2012,,,,
436,2013,,,,
436,2014,,,,
437,1970,,,,
437,1971,,,,
437,1972,,,,
437,1973,,,,
437,1974,,,,
437,1975,,,,
437,1976,,,,
437,1977,,,,
437,1978,,,,
437,1979,,,,
437,1980,,,,
437,1981,,,,
437,1982,,,,
437,1983,,,,
437,1984,,,,
437,1985,,,,
437,1986,,,,
437,1987,,,,
437,1988,,,,
437,1989,,,,
437,1990,,,,
437,1991,,,,
437,1992,,,,
437,1993,,,,
437,1994,,,,
437,1995,,,,
437,1996,,,,
437,1997,,,,
437,1998,,,,
437,1999,,,,
437,2000,,,,
437,2001,,,,
437,2002,,,,
437,2003,,,,
437,2004,,,,
437,2005,,,,
437,2006,,,,
437,2007,,,,
437,2008,,,,
437,2009,,,,
437,2010,,,,
437,2011,,,,
437,2012,,,,
437,2013,,,,
437,2014,,,,
438,1970,,,,
438,1971,,,,
438,1972,,,,
438,1973,,,,
438,1974,,,,
438,1975,,,,
438,1976,,,,
438,1977,,,,
438,1978,,,,
438,1979,,,,
438,1980,,,,
438,1981,,,,
438,1982,,,,
438,1983,,,,
438,1984,,,,
438,1985,,,,
438,1986,,,,
438,1987,,,,
438,1988,,,,
438,1989,,,,
438,1990,,,,
438,1991,,,,
438,1992,,,,
438,1993,,,,
438,1994,,,,
438,1995,,,,
438,1996,,,,
438,1997,,,,
438,1998,,,,
438,1999,,,,
438,2000,,,,
438,2001,,,,
438,2002,,,,
438,2003,,,,
438,2004,,,,
438,2005,,,,
438,2006,,,,
438,2007,,,,
438,2008,,,,
438,2009,,,,
438,2010,,,,
438,2011,,,,
438,2012,,,,
438,2013,,,,
438,2014,,,,
439,1970,,,,
439,1971,,,,
439,1972,,,,
439,1973,,,,
439,1974,,,,
439,1975,,,,
439,1976,,,,
439,1977,,,,
439,1978,,,,
439,1979,,,,
439,1980,,,,
439,1981,,,,
439,1982,,,,
439,1983,,,,
439,1984,,,,
439,1985,,,,
439,1986,,,,
439,1987,,,,
439,1988,,,,
439,1989,,,,
439,1990,,,,
439,1991,,,,
439,1992,,,,
439,1993,,,,
439,1994,,,,
439,1995,,,,
439,1996,,,,
439,1997,,,,
439,1998,,,,
439,1999,,,,
439,2000,,,,
439,2001,,,,
439,2002,,,,
439,2003,,,,
439,2004,,,,
439,2005,,,,
439,2006,,,,
439,2007,,,,
439,2008,,,,
439,2009,,,,
439,2010,,,,
439,2011,,,,
439,2012,,,,
439,2013,,,,
439,2014,,,,
450,1970,,,,
450,1971,,,,
450,1972,,,,
450,1973,,,,
450,1974,,,,
450,1975,,,,
450,1976,,,,
450,1977,,,,
450,1978,,,,
450,1979,,,,
450,1980,,,,
450,1981,,,,
450,1982,,,,
450,1983,,,,
450,1984,,,,
450,1985,,,,
450,1986,,,,
450,1987,,,,
450,1988,,,,
450,1989,,,,
450,1990,,,,
450,1991,,,,
450,1992,,,,
450,1993,,,,
450,1994,,,,
450,1995,,,,
450,1996,,,,
450,1997,,,,
450,1998,,,,
450,1999,,,,
450,2000,,,,
450,2001,,,,
450,2002,,,,
450,2003,,,,
450,2004,,,,
450,2005,,,,
450,2006,,,,
450,2007,,,,
450,2008,,,,
450,2009,,,,
450,2010,,,,
450,2011,,,,
450,2012,,,,
450,2013,,,,
450,2014,,,,
451,1970,,,,
451,1971,,,,
451,1972,,,,
451,1973,,,,
451,1974,,,,
451,1975,,,,
451,1976,,,,
451,1977,,,,
451,1978,,,,
451,1979,,,,
451,1980,,,,
451,1981,,,,
451,1982,,,,
451,1983,,,,
451,1984,,,,
451,1985,,,,
451,1986,,,,
451,1987,,,,
451,1988,,,,
451,1989,,,,
451,1990,,,,
451,1991,,,,
451,1992,,,,
451,1993,,,,
451,1994,,,,
451,1995,,,,
451,1996,,,,
451,1997,,,,
451,1998,,,,
451,1999,,,,
451,2000,,,,
451,2001,,,,
451,2002,,,,
451,2003,,,,
451,2004,,,,
451,2005,,,,
451,2006,,,,
451,2007,,,,
451,2008,,,,
451,2009,,,,
451,2010,,,,
451,2011,,,,
451,2012,,,,
451,2013,,,,
451,2014,,,,
452,1970,,,,
452,1971,,,,
452,1972,,,,
452,1973,,,,
452,1974,,,,
452,1975,,,,
452,1976,,,,
452,1977,,,,
452,1978,,,,
452,1979,,,,
452,1980,,,,
452,1981,,,,
452,1982,,,,
452,1983,,,,
452,1984,,,,
452,1985,,,,
452,1986,,,,
452,1987,,,,
452,1988,,,,
452,1989,,,,
452,1990,,,,
452,1991,,,,
452,1992,,,,
452,1993,,,,
452,1994,,,,
452,1995,,,,
452,1996,,,,
452,1997,,,,
452,1998,,,,
452,1999,,,,
452,2000,,,,
452,2001,,,,
452,2002,,,,
452,2003,,,,
452,2004,,,,
452,2005,,,,
452,2006,,,,
452,2007,,,,
452,2008,,,,
452,2009,,,,
452,2010,,,,
452,2011,,,,
452,2012,,,,
452,2013,,,,
452,2014,,,,
461,1970,,,,
461,1971,,,,
461,1972,,,,
461,1973,,,,
461,1974,,,,
461,1975,,,,
461,1976,,,,
461,1977,,,,
461,1978,,,,
461,1979,,,,
461,1980,,,,
461,1981,,,,
461,1982,,,,
461,1983,,,,
461,1984,,,,
461,1985,,,,
461,1986,,,,
461,1987,,,,
461,1988,,,,
461,1989,,,,
461,1990,,,,
461,1991,,,,
461,1992,,,,
461,1993,,,,
461,1994,,,,
461,1995,,,,
461,1996,,,,
461,1997,,,,
461,1998,,,,
461,1999,,,,
461,2000,,,,
461,2001,,,,
461,2002,,,,
461,2003,,,,
461,2004,,,,
461,2005,,,,
461,2006,,,,
461,2007,,,,
461,2008,,,,
461,2009,,,,
461,2010,,,,
461,2011,,,,
461,2012,,,,
461,2013,,,,
461,2014,,,,
471,1970,,,,
471,1971,,,,
471,1972,,,,
471,1973,,,,
471,1974,,,,
471,1975,,,,
471,1976,,,,
471,1977,,,,
471,1978,,,,
471,1979,,,,
471,1980,,,,
471,1981,,,,
471,1982,,,,
471,1983,,,,
471,1984,,,,
471,1985,,,,
471,1986,,,,
471,1987,,,,
471,1988,,,,
471,1989,,,,
471,1990,,,,
471,1991,,,,
471,1992,,,,
471,1993,,,,
471,1994,,,,
471,1995,,,,
471,1996,,,,
471,1997,,,,
471,1998,,,,
471,1999,,,,
471,2000,,,,
471,2001,,,,
471,2002,,,,
471,2003,,,,
471,2004,,,,
471,2005,,,,
471,2006,,,,
471,2007,,,,
471,2008,,,,
471,2009,,,,
471,2010,,,,
471,2011,,,,
471,2012,,,,
471,2013,,,,
471,2014,,,,
475,1970,,,,
475,1971,,,,
475,1972,,,,
475,1973,,,,
475,1974,,,,
475,1975,,,,
475,1976,,,,
475,1977,,,,
475,1978,,,,
475,1979,,,,
475,1980,,,,
475,1981,,,,
475,1982,,,,
475,1983,,,,
475,1984,,,,
475,1985,,,,
475,1986,,,,
475,1987,,,,
475,1988,,,,
475,1989,,,,
475,1990,,,,
475,1991,,,,
475,1992,,,,
475,1993,,,,
475,1994,,,,
475,1995,,,,
475,1996,,,,
475,1997,,,,
475,1998,,,,
475,1999,,,,
475,2000,,,,
475,2001,,,,
475,2002,,,,
475,2003,,,,
475,2004,,,,
475,2005,,,,
475,2006,,,,
475,2007,,,,
475,2008,,,,
475,2009,,,,
475,2010,,,,
475,2011,,,,
475,2012,,,,
475,2013,,,,
475,2014,,,,
481,1970,,,,
481,1971,,,,
481,1972,,,,
481,1973,,,,
481,1974,,,,
481,1975,,,,
481,1976,,,,
481,1977,,,,
481,1978,,,,
481,1979,,,,
481,1980,,,,
481,1981,,,,
481,1982,,,,
481,1983,,,,
481,1984,,,,
481,1985,,,,
481,1986,,,,
481,1987,,,,
481,1988,,,,
481,1989,,,,
481,1990,,,,
481,1991,,,,
481,1992,,,,
481,1993,,,,
481,1994,,,,
481,1995,,,,
481,1996,,,,
481,1997,,,,
481,1998,,,,
481,1999,,,,
481,2000,,,,
481,2001,,,,
481,2002,,,,
481,2003,,,,
481,2004,,,,
481,2005,,,,
481,2006,,,,
481,2007,,,,
481,2008,,,,
481,2009,,,,
481,2010,,,,
481,2011,,,,
481,2012,,,,
481,2013,,,,
481,2014,,,,
482,1970,,,,
482,1971,,,,
482,1972,,,,
482,1973,,,,
482,1974,,,,
482,1975,,,,
482,1976,,,,
482,1977,,,,
482,1978,,,,
482,1979,,,,
482,1980,,,,
482,1981,,,,
482,1982,,,,
482,1983,,,,
482,1984,,,,
482,1985,,,,
482,1986,,,,
482,1987,,,,
482,1988,,,,
482,1989,,,,
482,1990,,,,
482,1991,,,,
482,1992,,,,
482,1993,,,,
482,1994,,,,
482,1995,,,,
482,1996,,,,
482,1997,,,,
482,1998,,,,
482,1999,,,,
482,2000,,,,
482,2001,,,,
482,2002,,,,
482,2003,,,,
482,2004,,,,
482,2005,,,,
482,2006,,,,
482,2007,,,,
482,2008,,,,
482,2009,,,,
482,2010,,,,
482,2011,,,,
482,2012,,,,
482,2013,,,,
482,2014,,,,
483,1970,,,,
483,1971,,,,
483,1972,,,,
483,1973,,,,
483,1974,,,,
483,1975,,,,
483,1976,,,,
483,1977,,,,
483,1978,,,,
483,1979,,,,
483,1980,,,,
483,1981,,,,
483,1982,,,,
483,1983,,,,
483,1984,,,,
483,1985,,,,
483,1986,,,,
483,1987,,,,
483,1988,,,,
483,1989,,,,
483,1990,,,,
483,1991,,,,
483,1992,,,,
483,1993,,,,
483,1994,,,,
483,1995,,,,
483,1996,,,,
483,1997,,,,
483,1998,,,,
483,1999,,,,
483,2000,,,,
483,2001,,,,
483,2002,,,,
483,2003,,,,
483,2004,,,,
483,2005,,,,
483,2006,,,,
483,2007,,,,
483,2008,,,,
483,2009,,,,
483,2010,,,,
483,2011,,,,
483,2012,,,,
483,2013,,,,
483,2014,,,,
484,1970,,,,
484,1971,,,,
484,1972,,,,
484,1973,,,,
484,1974,,,,
484,1975,,,,
484,1976,,,,
484,1977,,,,
484,1978,,,,
484,1979,,,,
484,1980,,,,
484,1981,,,,
484,1982,,,,
484,1983,,,,
484,1984,,,,
484,1985,,,,
484,1986,,,,
484,1987,,,,
484,1988,,,,
484,1989,,,,
484,1990,,,,
484,1991,,,,
484,1992,,,,
484,1993,,,,
484,1994,,,,
484,1995,,,,
484,1996,,,,
484,1997,,,,
484,1998,,,,
484,1999,,,,
484,2000,,,,
484,2001,,,,
484,2002,,,,
484,2003,,,,
484,2004,,,,
484,2005,,,,
484,2006,,,,
484,2007,,,,
484,2008,,,,
484,2009,,,,
484,2010,,,,
484,2011,,,,
484,2012,,,,
484,2013,,,,
484,2014,,,,
490,1970,,,,
490,1971,,,,
490,1972,,,,
490,1973,,,,
490,1974,,,,
490,1975,,,,
490,1976,,,,
490,1977,,,,
490,1978,,,,
490,1979,,,,
490,1980,,,,
490,1981,,,,
490,1982,,,,
490,1983,,,,
490,1984,,,,
490,1985,,,,
490,1986,,,,
490,1987,,,,
490,1988,,,,
490,1989,,,,
490,1990,,,,
490,1991,,,,
490,1992,,,,
490,1993,,,,
490,1994,,,,
490,1995,,,,
490,1996,,,,
490,1997,,,,
490,1998,,,,
490,1999,,,,
490,2000,,,,
490,2001,,,,
490,2002,,,,
490,2003,,,,
490,2004,,,,
490,2005,,,,
490,2006,,,,
490,2007,,,,
490,2008,,,,
490,2009,,,,
490,2010,,,,
490,2011,,,,
490,2012,,,,
490,2013,,,,
490,2014,,,,
500,1970,,,,
500,1971,,,,
500,1972,,,,
500,1973,,,,
500,1974,,,,
500,1975,,,,
500,1976,,,,
500,1977,,,,
500,1978,,,,
500,1979,,,,
500,1980,,,,
500,1981,,,,
500,1982,,,,
500,1983,,,,
500,1984,,,,
500,1985,,,,
500,1986,,,,
500,1987,,,,
500,1988,,,,
500,1989,,,,
500,1990,,,,
500,1991,,,,
500,1992,,,,
500,1993,,,,
500,1994,,,,
500,1995,,,,
500,1996,,,,
500,1997,,,,
500,1998,,,,
500,1999,,,,
500,2000,,,,
500,2001,,,,
500,2002,,,,
500,2003,,,,
500,2004,,,,
500,2005,,,,
500,2006,,,,
500,2007,,,,
500,2008,,,,
500,2009,,,,
500,2010,,,,
500,2011,,,,
500,2012,,,,
500,2013,,,,
500,2014,,,,
501,1970,,,,
501,1971,,,,
501,1972,,,,
501,1973,,,,
501,1974,,,,
501,1975,,,,
501,1976,,,,
501,1977,,,,
501,1978,,,,
501,1979,,,,
501,1980,,,,
501,1981,,,,
501,1982,,,,
501,1983,,,,
501,1984,,,,
501,1985,,,,
501,1986,,,,
501,1987,,,,
501,1988,,,,
501,1989,,,,
501,1990,,,,
501,1991,,,,
501,1992,,,,
501,1993,,,,
501,1994,,,,
501,1995,,,,
501,1996,,,,
501,1997,,,,
501,1998,,,,
501,1999,,,,
501,2000,,,,
501,2001,,,,
501,2002,,,,
501,2003,,,,
501,2004,,,,
501,2005,,,,
501,2006,,,,
501,2007,,,,
501,2008,,,,
501,2009,,,,
501,2010,,,,
501,2011,,,,
501,2012,,,,
501,2013,,,,
501,2014,,,,
510,1970,,,,
510,1971,,,,
510,1972,,,,
510,1973,,,,
510,1974,,,,
510,1975,,,,
510,1976,,,,
510,1977,,,,
510,1978,,,,
510,1979,,,,
510,1980,,,,
510,1981,,,,
510,1982,,,,
510,1983,,,,
510,1984,,,,
510,1985,,,,
510,1986,,,,
510,1987,,,,
510,1988,,,,
510,1989,,,,
510,1990,,,,
510,1991,,,,
510,1992,,,,
510,1993,,,,
510,1994,,,,
510,1995,,,,
510,1996,,,,
510,1997,,,,
510,1998,,,,
510,1999,,,,
510,2000,,,,
510,2001,,,,
510,2002,,,,
510,2003,,,,
510,2004,,,,
510,2005,,,,
510,2006,,,,
510,2007,,,,
510,2008,,,,
510,2009,,,,
510,2010,,,,
510,2011,,,,
510,2012,,,,
510,2013,,,,
510,2014,,,,
516,1970,,,,
516,1971,,,,
516,1972,,,,
516,1973,,,,
516,1974,,,,
516,1975,,,,
516,1976,,,,
516,1977,,,,
516,1978,,,,
516,1979,,,,
516,1980,,,,
516,1981,,,,
516,1982,,,,
516,1983,,,,
516,1984,,,,
516,1985,,,,
516,1986,,,,
516,1987,,,,
516,1988,,,,
516,1989,,,,
516,1990,,,,
516,1991,,,,
516,1992,,,,
516,1993,,,,
516,1994,,,,
516,1995,,,,
516,1996,,,,
516,1997,,,,
